,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
23449,2015-12-15,Orbital Shipyard,Terran,Terran,speaknow,Neeb,24.30,speaknow,1
23450,2015-12-15,Ruins of Seras,Terran,Terran,speaknow,Neeb,10.07,speaknow,1
23451,2015-11-26,Dusk Towers,Zerg,Zerg,PiG,Bobby,10.02,Bobby,0
23452,2015-12-14,Dusk Towers,Zerg,Zerg,AcerBly,sCvKING,11.23,AcerBly,1
23453,2015-12-16,Dusk Towers,Protoss,Protoss,MCanning,Legacy,13.47,MCanning,1
23454,2015-12-12,Prion Terraces,Protoss,Protoss,Harstem,CMStormPolt,14.29,CMStormPolt,0
23455,2015-12-12,Orbital Shipyard,Protoss,Protoss,Harstem,CMStormPolt,14.18,CMStormPolt,0
23456,2015-12-12,Dusk Towers,Terran,Terran,CMStormPolt,MinChul,08.22,MinChul,0
23457,2015-12-12,Orbital Shipyard,Protoss,Protoss,MinChul,CMStormPolt,04.42,MinChul,1
23458,2015-11-14,Tours du crépuscule,Protoss,Protoss,Frost,MVPCenter,06.45,Frost,1
23459,2015-12-13,Ulrena,Protoss,Protoss,Theo,Dayshi,26.26,Theo,1
23460,2015-12-12,Dusk Towers,Zerg,Zerg,Solar,LiquidSnute,03.48,LiquidSnute,0
23461,2015-12-12,Prion Terraces,Zerg,Zerg,LiquidSnute,Solar,12.44,Solar,0
23462,2015-12-12,Orbital Shipyard,Zerg,Zerg,Solar,LiquidSnute,11.01,Solar,1
23463,2015-12-11,Dusk Towers,Protoss,Protoss,State,llllllllllll,15.27,State,1
23464,2015-12-16,Ruins of Seras,Protoss,Protoss,Legacy,MCanning,05.08,Legacy,1
23465,2015-12-09,Dusk Towers,Zerg,Zerg,RusZerg,MelloW,07.09,MelloW,0
23466,2015-12-14,Dusk Towers,Zerg,Zerg,Senin,Nerchio,09.54,Nerchio,0
23467,2015-12-14,Orbital Shipyard,Zerg,Zerg,Senin,Nerchio,07.05,Senin,1
23468,2015-12-14,Ruins of Seras,Zerg,Zerg,Senin,Nerchio,08.13,Nerchio,0
23469,2015-12-19,Orbital Shipyard,Protoss,Protoss,MCanning,lIlIlIlIlIlI,10.41,lIlIlIlIlIlI,0
23470,2015-12-19,Lerilak Crest,Terran,Terran,CMStormPolt,Enough,13.35,Enough,0
23471,2015-12-12,Lerilak Crest,Zerg,Zerg,Solar,puCK,09.01,Solar,1
23472,2015-12-12,Ruins of Seras,Protoss,Protoss,puCK,Solar,05.16,Solar,0
23473,2015-12-15,Dusk Towers,Terran,Terran,speaknow,puCK,14.57,speaknow,1
23474,2015-12-15,Dusk Towers,Terran,Terran,HeavyFresh,Jason,08.56,HeavyFresh,1
23475,2015-12-16,Prion Terraces,Terran,Terran,RuFF,WAR,07.05,WAR,0
23476,2015-12-11,Lerilak Crest,Protoss,Protoss,LiquidMaNa,CMStormPolt,14.36,CMStormPolt,0
23477,2015-12-11,Prion Terraces,Protoss,Protoss,LiquidMaNa,CMStormPolt,17.20,CMStormPolt,0
23478,2015-12-11,Ruins of Seras,Protoss,Protoss,HuK,Destiny,11.58,Destiny,0
23479,2015-12-11,Dusk Towers,Protoss,Protoss,HuK,Destiny,19.13,Destiny,0
23480,2015-12-12,Orbital Shipyard,Zerg,Zerg,Destiny,LiquidSnute,07.29,LiquidSnute,0
23481,2015-12-12,Dusk Towers,Zerg,Zerg,Destiny,LiquidSnute,07.50,LiquidSnute,0
23482,2015-12-11,Ulrena,Protoss,Protoss,Harstem,llllllllllll,05.02,llllllllllll,0
23483,2015-12-11,Orbital Shipyard,Protoss,Protoss,llllllllllll,Harstem,16.57,Harstem,0
23484,2015-12-11,Ruins of Seras,Protoss,Protoss,Harstem,llllllllllll,06.32,Harstem,1
23485,2015-12-11,Dusk Towers,Zerg,Zerg,JimRising,MinChul,07.34,MinChul,0
23486,2015-12-11,Orbital Shipyard,Zerg,Zerg,JimRising,MinChul,11.33,MinChul,0
23487,2015-12-11,Dusk Towers,Zerg,Zerg,LiquidSnute,Kelazhur,30.04,LiquidSnute,1
23488,2015-12-11,Orbital Shipyard,Zerg,Zerg,LiquidSnute,Kelazhur,07.37,LiquidSnute,1
23489,2015-12-12,Dusk Towers,Zerg,Zerg,Petraeus,MinChul,09.22,MinChul,0
23490,2015-12-12,Ruins of Seras,Protoss,Protoss,MinChul,Petraeus,12.27,MinChul,1
23491,2015-12-11,Prion Terraces,Zerg,Zerg,NoRegreT,Petraeus,06.36,Petraeus,0
23492,2015-12-11,Ulrena,Zerg,Zerg,Petraeus,NoRegreT,03.56,NoRegreT,0
23493,2015-12-11,Lerilak Crest,Zerg,Zerg,Petraeus,NoRegreT,03.07,Petraeus,1
23494,2015-12-11,Dusk Towers,Zerg,Zerg,Zanster,puCK,06.33,Zanster,1
23495,2015-12-11,Ruins of Seras,Protoss,Protoss,puCK,Zanster,08.59,puCK,1
23496,2015-12-11,Orbital Shipyard,Zerg,Zerg,Zanster,puCK,09.17,puCK,0
23497,2015-12-11,Prion Terraces,Zerg,Zerg,Solar,uThermal,08.07,Solar,1
23498,2015-12-11,Central Protocol,Zerg,Zerg,Solar,uThermal,06.50,uThermal,0
23499,2015-12-11,Ruins of Seras,Zerg,Zerg,Solar,uThermal,06.47,Solar,1
23500,2015-12-12,Lerilak Crest,Zerg,Zerg,Solar,아마추어,09.45,Solar,1
23501,2015-12-05,Ulrena,Terran,Terran,БольшойБОСС,AcerBly,10.26,БольшойБОСС,1
23502,2015-12-05,Prion Terraces,Zerg,Zerg,AcerBly,БольшойБОСС,06.51,AcerBly,1
23503,2015-12-05,Ruins of Seras,Terran,Terran,БольшойБОСС,AcerBly,13.05,AcerBly,0
23504,2015-12-05,Dusk Towers,Terran,Terran,БольшойБОСС,AcerBly,15.24,AcerBly,0
23505,2015-12-05,Dusk Towers,Terran,Terran,Botvinnik,Pterod,07.11,Botvinnik,1
23506,2015-12-05,Ulrena,Terran,Terran,Botvinnik,Pterod,02.59,Pterod,0
23507,2015-12-05,Central Protocol,Terran,Terran,Botvinnik,Pterod,05.29,Botvinnik,1
23508,2015-12-12,Ulrena,Zerg,Zerg,LiquidSnute,CMStormPolt,07.50,LiquidSnute,1
23509,2015-12-12,Dusk Towers,Terran,Terran,CMStormPolt,LiquidSnute,12.23,CMStormPolt,1
23510,2015-12-12,Orbital Shipyard,Zerg,Zerg,LiquidSnute,CMStormPolt,10.57,CMStormPolt,0
23511,2015-12-05,Dusk Towers,Zerg,Zerg,FireCake,MyuNgSiK,09.08,MyuNgSiK,0
23512,2015-12-05,Prion Terraces,Zerg,Zerg,FireCake,MyuNgSiK,08.29,FireCake,1
23513,2015-12-05,Orbital Shipyard,Zerg,Zerg,FireCake,MyuNgSiK,10.36,MyuNgSiK,0
23514,2015-12-05,Lerilak Crest,Zerg,Zerg,FireCake,MyuNgSiK,16.47,FireCake,1
23515,2015-12-05,Ruins of Seras,Zerg,Zerg,FireCake,MyuNgSiK,04.27,FireCake,1
23516,2015-12-06,Ulrena,Zerg,Zerg,FireCake,AcerBly,12.29,FireCake,1
23517,2015-12-05,Prion Terraces,Zerg,Zerg,ReGoR,SirRobin,05.03,SirRobin,0
23518,2015-12-05,Lerilak Crest,Zerg,Zerg,ReGoR,SirRobin,14.35,ReGoR,1
23519,2015-12-05,Orbital Shipyard,Zerg,Zerg,ReGoR,SirRobin,10.46,SirRobin,0
23520,2015-12-05,Dusk Towers,Terran,Terran,Scytherino,SoulKey,14.07,SoulKey,0
23521,2015-12-05,Ruins of Seras,Zerg,Zerg,SortOf,TerenZ,09.11,SortOf,1
23522,2015-12-05,Dusk Towers,Zerg,Zerg,SortOf,TerenZ,06.00,SortOf,1
23523,2015-12-12,Dusk Towers,Protoss,Protoss,아마추어,Solar,09.51,Solar,0
23524,2015-12-12,Central Protocol,Zerg,Zerg,Solar,아마추어,06.47,Solar,1
23525,2015-12-05,Prion Terraces,Zerg,Zerg,AcerBly,Senin,09.29,AcerBly,1
23526,2015-12-05,Ulrena,Zerg,Zerg,AcerBly,TomikuS,03.55,AcerBly,1
23527,2015-12-05,Dusk Towers,Protoss,Protoss,Bordan,FireCake,13.10,FireCake,0
23528,2015-12-05,Lerilak Crest,Protoss,Protoss,Bordan,FireCake,06.18,FireCake,0
23529,2015-12-05,Dusk Towers,Terran,Terran,Botvinnik,JonnyREcco,10.38,Botvinnik,1
23530,2015-12-05,Orbital Shipyard,Terran,Terran,Botvinnik,JonnyREcco,13.49,Botvinnik,1
23531,2015-12-05,Dusk Towers,Terran,Terran,DarkHydra,SirRobin,26.43,DarkHydra,1
23532,2015-12-05,Ruins of Seras,Terran,Terran,DarkHydra,SirRobin,08.22,DarkHydra,1
23533,2015-12-05,울레나,Terran,Terran,DarkHydra,SoulKey,05.40,SoulKey,0
23534,2015-12-05,Lerylak Maru,Terran,Terran,DarkHydra,SoulKey,05.57,SoulKey,0
23535,2015-12-05,Dusk Towers,Protoss,Protoss,Desolation,MyuNgSiK,06.24,MyuNgSiK,0
23536,2015-12-05,Orbital Shipyard,Protoss,Protoss,Desolation,MyuNgSiK,04.13,MyuNgSiK,0
23537,2015-12-05,Ruins of Seras,Terran,Terran,TOP,FireCake,05.10,FireCake,0
23538,2015-12-05,Orbital Shipyard,Terran,Terran,Healer,TOP,20.13,Healer,1
23539,2015-12-05,Dusk Towers,Terran,Terran,Healer,TOP,13.37,TOP,0
23540,2015-12-05,Lerylak Maru,Terran,Terran,Healer,TOP,16.07,TOP,0
23541,2015-12-05,Dusk Towers,Zerg,Zerg,HyuN,ReiGn,10.08,HyuN,1
23542,2015-12-05,Lerylak Maru,Zerg,Zerg,HyuN,Typhux,04.08,HyuN,1
23543,2015-12-05,Dusk Towers,Zerg,Zerg,HyuN,Typhux,05.05,HyuN,1
23544,2015-12-05,Dusk Towers,Zerg,Zerg,ROCCATHyuN,MyuNgSiK,09.26,MyuNgSiK,0
23545,2015-12-05,Orbital Shipyard,Zerg,Zerg,SortOf,MyuNgSiK,16.54,MyuNgSiK,0
23546,2015-12-05,Dusk Towers,Zerg,Zerg,SortOf,Olk,12.58,SortOf,1
23547,2015-12-05,Ruins of Seras,Zerg,Zerg,SortOf,Olk,07.37,SortOf,1
23548,2015-12-05,Lerylak Maru,Terran,Terran,Scytherino,SoulKey,09.29,SoulKey,0
23549,2015-12-05,Dusk Towers,Terran,Terran,БольшойБОСС,SoulKey,11.26,БольшойБОСС,1
23550,2021-01-07,Oxide LE,Protoss,Protoss,SKILLOUS,uwuThermal,06.31,uwuThermal,0
23551,2021-01-25,Lightshade LE,Terran,Terran,NugPot,JimRising,07.10,NugPot,1
23552,2021-02-09,Lightshade LE,Zerg,Zerg,Lambo,SKILLOUS,06.07,Lambo,1
23553,2021-02-06,Lightshade LE,Zerg,Zerg,Lambo,SKILLOUS,08.12,Lambo,1
23554,2021-02-14,Jagannatha LE,Protoss,Protoss,DisK,Lambo,10.31,Lambo,0
23555,2021-01-20,Jagannatha LE,Terran,Terran,Beastyqt,A.I.,07.52,A.I.,0
23556,2021-01-19,Submarine LE,Protoss,Protoss,БУБИБ,uwuThermal,07.49,uwuThermal,0
23557,2021-01-24,Lightshade LE,Terran,Terran,ByuN,ShaDoWn,08.33,ByuN,1
23558,2021-01-24,Oxide LE,Protoss,Protoss,ShaDoWn,ByuN,11.05,ByuN,0
23559,2021-01-24,Pillars of Gold LE,Terran,Terran,ByuN,ShaDoWn,12.26,ShaDoWn,0
23560,2020-12-15,로맨티사이드 - 래더,Protoss,Protoss,Stats,ByuN,20.24,Stats,1
23561,2021-02-08,Romanticide LE,Terran,Terran,uwuThermal,EnigmA,10.49,uwuThermal,1
23562,2021-02-02,라이트쉐이드 - 래더,Terran,Terran,LiquidClem,MaxPax,04.59,MaxPax,0
23563,2020-12-27,Oxide LE,Protoss,Protoss,TheCowboy,soul,11.59,soul,0
23564,2021-01-18,Deathaura LE,Zerg,Zerg,Voltz,Jason,14.28,Jason,0
23565,2021-01-31,Deathaura LE,Terran,Terran,jheffe,A.I.,10.00,A.I.,0
23566,2021-01-29,Светотень РВ,,,SKILLOUS,IIIIIIIIIIII,11.55,SKILLOUS,1
23567,2021-02-16,Deathaura LE,Protoss,Protoss,Krystianer,Bibizyan,05.48,Krystianer,1
23568,2021-01-24,Lightshade LE,Zerg,Zerg,RAGNAROK,Solar,10.03,Solar,0
23569,2021-01-24,Lightshade LE,Zerg,Zerg,Solar,RAGNAROK,00.00,RAGNAROK,0
23570,2021-01-24,Oxide LE,Zerg,Zerg,RAGNAROK,Solar,06.10,Solar,0
23571,2021-01-24,Pillars of Gold LE,Zerg,Zerg,RAGNAROK,Solar,10.01,Solar,0
23572,2021-01-27,Romanticide LE,Terran,Terran,uwuThermal,llllllllllll,10.51,uwuThermal,1
23573,2021-01-26,Romanticide LE,Terran,Terran,souL,Rogue,16.51,Rogue,0
23574,2021-02-18,Oxide LE,Protoss,Protoss,MaxPax,Lambo,24.33,Lambo,0
23575,2015-12-09,Dusk Towers,Zerg,Zerg,llllllllllll,State,12.24,llllllllllll,1
23576,2015-12-09,Dusk Towers,Zerg,Zerg,llllllllllll,State,10.05,State,0
23577,2015-12-06,Orbital Shipyard,Zerg,Zerg,FireCake,AcerBly,05.09,FireCake,1
23578,2015-12-06,Prion Terraces,Zerg,Zerg,FireCake,AcerBly,06.52,AcerBly,0
23579,2015-12-06,Dusk Towers,Zerg,Zerg,FireCake,AcerBly,35.21,AcerBly,0
23580,2015-12-06,Central Protocol,Zerg,Zerg,FireCake,AcerBly,07.21,FireCake,1
23581,2015-12-06,Lerilak Crest,Zerg,Zerg,AcerBly,FireCake,06.11,FireCake,0
23582,2015-12-05,Dusk Towers,Zerg,Zerg,AcerBly,Senin,19.27,AcerBly,1
23583,2015-12-05,Dusk Towers,Zerg,Zerg,AcerBly,TomikuS,10.48,AcerBly,1
23584,2015-12-05,Dusk Towers,Terran,Terran,Botvinnik,FireCake,08.34,FireCake,0
23585,2015-12-05,Central Protocol,Terran,Terran,Botvinnik,FireCake,11.47,FireCake,0
23586,2015-12-08,Ulrena,Zerg,Zerg,rotab,DiaBoLuS,14.34,rotab,1
23587,2015-12-05,Dusk Towers,Terran,Terran,DarkHydra,SoulKey,13.10,DarkHydra,1
23588,2015-12-05,Dusk Towers,Terran,Terran,TOP,FireCake,11.00,FireCake,0
23589,2015-12-05,프리온 단구,Zerg,Zerg,HyuN,ReiGn,02.12,HyuN,1
23590,2015-12-10,Dusk Towers,Protoss,Protoss,State,llllllllllll,09.43,State,1
23591,2015-12-05,Orbital Shipyard,Protoss,Protoss,MorroW,Senin,08.37,Senin,0
23592,2015-12-05,Ruins of Seras,Protoss,Protoss,MorroW,Senin,09.12,Senin,0
23593,2015-12-05,Prion Terraces,Zerg,Zerg,ROCCATHyuN,MyuNgSiK,10.48,MyuNgSiK,0
23594,2015-12-05,Dusk Towers,Zerg,Zerg,SortOf,MyuNgSiK,06.36,MyuNgSiK,0
23595,2015-12-05,프리온 단구,Terran,Terran,Scytherino,SoulKey,11.07,Scytherino,1
23596,2015-12-05,Lerylak Maru,Protoss,Protoss,Seigifried,TOP,07.57,TOP,0
23597,2015-12-05,Dusk Towers,Protoss,Protoss,Seigifried,TOP,11.35,TOP,0
23598,2015-12-09,Dusk Towers,Protoss,Protoss,Sonny,iNcontroL,09.38,Sonny,1
23599,2015-12-05,Ulrena,Terran,Terran,БольшойБОСС,SoulKey,09.10,БольшойБОСС,1
23600,2015-12-09,Ulrena,Protoss,Protoss,State,llllllllllll,10.17,llllllllllll,0
23601,2015-12-09,Ulrena,Protoss,Protoss,State,Vaisravana,10.40,Vaisravana,0
23602,2015-12-09,Dusk Towers,Zerg,Zerg,Curry,State,13.57,State,0
23603,2015-12-04,Orbital Shipyard,Terran,Terran,Dunmer,LiquidSnute,09.57,LiquidSnute,0
23604,2015-12-04,Lerilak Crest,Terran,Terran,Dunmer,LiquidSnute,10.14,LiquidSnute,0
23605,2015-12-05,Orbital Shipyard,Zerg,Zerg,SortOf,Dunmer,15.17,SortOf,1
23606,2015-11-28,Orbital Shipyard,Zerg,Zerg,FireCake,PartinG,09.52,PartinG,0
23607,2015-11-28,Ruins of Seras,Protoss,Protoss,PartinG,FireCake,09.16,PartinG,1
23608,2015-11-28,Dusk Towers,Protoss,Protoss,PartinG,FireCake,09.08,PartinG,1
23609,2015-11-28,Ruins of Seras,Zerg,Zerg,FireCake,Solar,12.44,Solar,0
23610,2015-11-28,Dusk Towers,Zerg,Zerg,FireCake,Solar,06.47,Solar,0
23611,2015-11-28,Prion Terraces,Zerg,Zerg,FireCake,Solar,05.46,Solar,0
23612,2015-12-07,Ulrena,Zerg,Zerg,TheTyrant,MCanning,07.25,MCanning,0
23613,2015-12-08,Ulrena,Protoss,Protoss,MCanning,Diarreia,10.48,MCanning,1
23614,2015-12-06,Dusk Towers,Protoss,Protoss,MCanning,MorN,16.37,MorN,0
23615,2015-12-02,Ruins of Seras,Protoss,Protoss,MCanning,dyn,08.47,MCanning,1
23616,2015-12-02,Orbital Shipyard,Protoss,Protoss,Neeb,HTOMario,10.54,Neeb,1
23617,2015-11-28,Dusk Towers,Protoss,Protoss,ShoWTimE,PartinG,04.48,PartinG,0
23618,2015-11-28,Prion Terraces,Protoss,Protoss,PartinG,ShoWTimE,26.48,PartinG,1
23619,2015-11-28,Ruins of Seras,Protoss,Protoss,PartinG,ShoWTimE,06.25,PartinG,1
23620,2015-12-07,Ruins of Seras,Protoss,Protoss,MelloW,IIIIIIIIIIII,08.09,MelloW,1
23621,2015-12-05,Tours du crépuscule,Terran,Terran,Naffy,Welmu,16.57,Naffy,1
23622,2015-11-16,Lerilak Crest,Protoss,Protoss,iNcontroL,xKawaiian,14.19,xKawaiian,0
23623,2015-11-16,Dusk Towers,Protoss,Protoss,Fusion,xKawaiian,15.53,xKawaiian,0
23624,2015-11-27,Lerilak Crest,Zerg,Zerg,Nerchio,FireCake,12.13,Nerchio,1
23625,2015-11-27,Orbital Shipyard,Zerg,Zerg,Nerchio,FireCake,07.40,Nerchio,1
23626,2015-11-27,Ulrena,Zerg,Zerg,Nerchio,FireCake,07.30,FireCake,0
23627,2015-11-27,Prion Terraces,Zerg,Zerg,Nerchio,FireCake,05.02,FireCake,0
23628,2015-11-28,Dusk Towers,Zerg,Zerg,Nerchio,ShoWTimE,10.07,Nerchio,1
23629,2015-11-28,Prion Terraces,Protoss,Protoss,ShoWTimE,Nerchio,15.44,ShoWTimE,1
23630,2015-11-28,Ruins of Seras,Protoss,Protoss,ShoWTimE,Nerchio,07.09,ShoWTimE,1
23631,2015-11-28,Ulrena,Protoss,Protoss,ShoWTimE,Nerchio,08.19,ShoWTimE,1
23632,2015-11-28,Orbital Shipyard,Protoss,Protoss,PartinG,ShoWTimE,23.48,ShoWTimE,0
23633,2015-11-28,Dusk Towers,Zerg,Zerg,Solar,PartinG,13.14,PartinG,0
23634,2015-11-27,Lerylak Maru,Protoss,Protoss,PartinG,Solar,08.47,Solar,0
23635,2015-11-28,Central Protocol,Zerg,Zerg,Solar,PartinG,07.44,PartinG,0
23636,2015-11-27,Dusk Towers,Zerg,Zerg,Solar,PartinG,14.17,PartinG,0
23637,2015-11-28,Orbital Shipyard,Zerg,Zerg,Solar,PartinG,10.25,Solar,1
23638,2015-11-27,프리온 단구,Protoss,Protoss,PartinG,Solar,08.54,Solar,0
23639,2015-11-28,Lerilak Crest,Protoss,Protoss,PartinG,Solar,15.04,PartinG,1
23640,2015-11-27,울레나,Protoss,Protoss,PartinG,Solar,03.44,Solar,0
23641,2015-11-28,Ulrena,Protoss,Protoss,PartinG,Solar,10.24,Solar,0
23642,2015-11-28,Prion Terraces,Zerg,Zerg,Solar,PartinG,04.05,Solar,1
23643,2015-11-28,Ruins of Seras,Zerg,Zerg,Solar,PartinG,09.00,Solar,1
23644,2015-11-28,Central Protocol,Terran,Terran,TYTY,PartinG,04.54,PartinG,0
23645,2015-11-28,Dusk Towers,Terran,Terran,TYTY,PartinG,16.13,TYTY,1
23646,2015-11-28,Prion Terraces,Protoss,Protoss,PartinG,TYTY,22.00,TYTY,0
23647,2015-11-28,Orbital Shipyard,Terran,Terran,TYTY,PartinG,14.59,PartinG,0
23648,2015-11-28,Ruins of Seras,Terran,Terran,TYTY,PartinG,10.09,PartinG,0
23649,2015-11-27,Dusk Towers,Zerg,Zerg,AcerBly,Lambo,03.25,AcerBly,1
23650,2015-11-27,Prion Terraces,Zerg,Zerg,AcerBly,Lambo,05.56,Lambo,0
23651,2015-11-27,Orbital Shipyard,Zerg,Zerg,Lambo,AcerBly,03.15,AcerBly,0
23652,2015-11-27,Orbital Shipyard,Zerg,Zerg,AcerBly,ShoWTimE,08.36,ShoWTimE,0
23653,2015-11-27,Prion Terraces,Protoss,Protoss,ShoWTimE,AcerBly,05.26,ShoWTimE,1
23654,2015-11-27,Dusk Towers,Terran,Terran,Bomber,TYTY,10.20,Bomber,1
23655,2015-11-27,울레나,Terran,Terran,TYTY,Bomber,11.10,TYTY,1
23656,2015-11-27,프리온 단구,Terran,Terran,Bomber,TYTY,11.34,TYTY,0
23657,2015-11-27,Orbital Shipyard,Terran,Terran,TYTY,Bomber,11.06,Bomber,0
23658,2015-11-27,세라스 폐허,Terran,Terran,Bomber,TYTY,00.24,TYTY,0
23659,2015-11-27,Orbital Shipyard,Zerg,Zerg,Elazer,ShoWTimE,14.01,ShoWTimE,0
23660,2015-11-27,Prion Terraces,Zerg,Zerg,Elazer,ShoWTimE,17.24,ShoWTimE,0
23661,2015-11-27,Ruins of Seras,Protoss,Protoss,ShoWTimE,Elazer,10.36,ShoWTimE,1
23662,2015-11-27,Dusk Towers,Zerg,Zerg,Nerchio,FireCake,09.32,FireCake,0
23663,2015-11-26,Prion Terraces,Terran,Terran,TYTY,Lilbow,12.35,Lilbow,0
23664,2015-11-27,Orbital Shipyard,Zerg,Zerg,LiquidTLO,MelloW,08.05,MelloW,0
23665,2015-11-27,Lerilak Crest,Zerg,Zerg,LiquidTLO,MelloW,14.28,MelloW,0
23666,2015-11-27,Dusk Towers,Protoss,Protoss,MelloW,LiquidTLO,14.48,MelloW,1
23667,2015-11-26,Dusk Towers,Zerg,Zerg,LiquidTLO,TYTY,10.31,TYTY,0
23668,2015-11-26,Ruins of Seras,Zerg,Zerg,LiquidTLO,TYTY,11.02,TYTY,0
23669,2015-11-26,Dusk Towers,Protoss,Protoss,MajeStic,TYTY,13.38,TYTY,0
23670,2015-11-26,Orbital Shipyard,Protoss,Protoss,MajeStic,TYTY,10.12,TYTY,0
23671,2015-11-27,Orbital Shipyard,Terran,Terran,TYTY,MelloW,11.56,TYTY,1
23672,2015-11-27,Lerilak Crest,Protoss,Protoss,MelloW,TYTY,11.01,TYTY,0
23673,2015-11-27,Dusk Towers,Terran,Terran,TYTY,MelloW,10.42,TYTY,1
23674,2015-11-26,Ruins of Seras,Zerg,Zerg,LiquidTLO,Lilbow,08.22,LiquidTLO,1
23675,2015-11-26,Dusk Towers,Zerg,Zerg,LiquidTLO,Lilbow,07.44,Lilbow,0
23676,2015-11-26,Prion Terraces,Zerg,Zerg,LiquidTLO,Lilbow,08.22,LiquidTLO,1
23677,2015-11-26,Ulrena,Protoss,Protoss,MajeStic,Lilbow,09.39,MajeStic,1
23678,2015-11-26,Dusk Towers,Protoss,Protoss,MajeStic,Lilbow,15.20,MajeStic,1
23679,2015-11-26,Orbital Shipyard,Zerg,Zerg,Nerchio,Lilbow,07.26,Lilbow,0
23680,2015-11-26,Prion Terraces,Zerg,Zerg,Nerchio,Lilbow,07.01,Nerchio,1
23681,2015-11-26,Ruins of Seras,Zerg,Zerg,Nerchio,Lilbow,08.27,Lilbow,0
23682,2015-11-26,Ruins of Seras,Protoss,Protoss,Lilbow,TYTY,06.33,Lilbow,1
23683,2015-11-26,Ruins of Seras,Zerg,Zerg,LiquidTLO,LiquidBunny,12.11,LiquidTLO,1
23684,2015-11-26,Ulrena,Terran,Terran,LiquidBunny,Nerchio,11.40,Nerchio,0
23685,2015-11-26,Orbital Shipyard,Terran,Terran,LiquidBunny,Nerchio,16.38,LiquidBunny,1
23686,2015-11-26,Dusk Towers,Zerg,Zerg,Nerchio,LiquidBunny,15.27,Nerchio,1
23687,2015-11-26,Ruins of Seras,Terran,Terran,LiquidBunny,TYTY,14.24,TYTY,0
23688,2015-11-26,Orbital Shipyard,Terran,Terran,LiquidBunny,TYTY,10.34,TYTY,0
23689,2015-11-26,Lerilak Crest,Zerg,Zerg,LiquidTLO,MajeStic,12.40,LiquidTLO,1
23690,2015-11-26,Dusk Towers,Protoss,Protoss,MajeStic,LiquidTLO,12.10,LiquidTLO,0
23691,2015-11-26,Ruins of Seras,Zerg,Zerg,Nerchio,LiquidTLO,16.30,LiquidTLO,0
23692,2015-11-26,Dusk Towers,Zerg,Zerg,Nerchio,LiquidTLO,18.35,Nerchio,1
23693,2015-11-26,Orbital Shipyard,Zerg,Zerg,Nerchio,LiquidTLO,11.53,Nerchio,1
23694,2015-11-26,Ruins of Seras,Zerg,Zerg,Nerchio,MajeStic,07.25,Nerchio,1
23695,2015-11-26,Orbital Shipyard,Zerg,Zerg,Nerchio,MajeStic,09.22,Nerchio,1
23696,2015-11-26,Orbital Shipyard,Zerg,Zerg,Nerchio,TYTY,10.11,TYTY,0
23697,2015-11-26,Prion Terraces,Zerg,Zerg,Nerchio,TYTY,10.54,Nerchio,1
23698,2015-11-26,Lerilak Crest,Zerg,Zerg,Nerchio,TYTY,13.50,Nerchio,1
23699,2015-11-26,Orbital Shipyard,Protoss,Protoss,MelloW,Bomber,11.10,MelloW,1
23700,2015-11-26,Ruins of Seras,Protoss,Protoss,MelloW,Bomber,06.31,MelloW,1
23701,2015-11-26,Prion Terraces,Terran,Terran,Bomber,Zanster,17.19,Bomber,1
23702,2015-11-26,Dusk Towers,Zerg,Zerg,Zanster,Bomber,11.49,Bomber,0
23703,2015-11-26,Dusk Towers,Terran,Terran,Happy,MelloW,04.39,Happy,1
23704,2015-11-26,Ruins of Seras,Terran,Terran,Happy,MelloW,08.43,MelloW,0
23705,2015-11-26,Orbital Shipyard,Terran,Terran,Happy,MelloW,11.45,Happy,1
23706,2015-11-26,Ulrena,Protoss,Protoss,PtitDrogo,Happy,10.33,PtitDrogo,1
23707,2015-11-26,Orbital Shipyard,Zerg,Zerg,Zanster,Happy,27.46,Happy,0
23708,2015-11-26,Dusk Towers,Zerg,Zerg,Zanster,Happy,20.43,Zanster,1
23709,2015-11-26,Prion Terraces,Terran,Terran,Happy,Zanster,38.13,Happy,1
23710,2015-11-26,Orbital Shipyard,Terran,Terran,LiquidBunny,Lilbow,09.27,Lilbow,0
23711,2015-11-26,Central Protocol,Terran,Terran,LiquidBunny,Lilbow,12.20,Lilbow,0
23712,2015-11-26,Central Protocol,Zerg,Zerg,LiquidTLO,LiquidBunny,03.26,LiquidTLO,1
23713,2015-11-26,Orbital Shipyard,Protoss,Protoss,MajeStic,LiquidBunny,15.52,MajeStic,1
23714,2015-11-26,Prion Terraces,Terran,Terran,LiquidBunny,MajeStic,09.41,LiquidBunny,1
23715,2015-11-26,Ruins of Seras,Terran,Terran,LiquidBunny,MajeStic,15.26,MajeStic,0
23716,2015-11-26,Ruins of Seras,Protoss,Protoss,MelloW,PtitDrogo,19.04,MelloW,1
23717,2015-11-26,Orbital Shipyard,Protoss,Protoss,PtitDrogo,MelloW,09.02,MelloW,0
23718,2015-11-26,Dusk Towers,Zerg,Zerg,Zanster,MelloW,11.16,MelloW,0
23719,2015-11-26,Orbital Shipyard,Zerg,Zerg,Zanster,MelloW,12.44,Zanster,1
23720,2015-11-26,Lerilak Crest,Protoss,Protoss,MelloW,Zanster,10.17,MelloW,1
